,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
399,2PBbdR12sTq9EshrTLMMHZ,0.447,0.817,6,-5.138,0,0.0348,0.000974,1.83e-05,0.125,0.461,74.956,3
400,4cbTbODDYTqPhyNopymQs1,0.474,0.994,4,-4.965,0,0.152,1.68e-05,0.00172,0.123,0.0488,111.966,4
401,3lUp2Azjy1lAHN8QqaZWN8,0.359,0.8,10,-4.248,0,0.208,0.0161,0.564,0.12,0.196,200.165,4
402,0Ond2khar20tMNRFf4pQR0,0.439,0.96,9,-3.478,0,0.16,0.00254,0.691,0.103,0.075,92.519,4
403,0DTKX0zPhXSrvIOHdJxv6q,0.513,0.978,2,-3.641,1,0.224,0.000926,0.881,0.0963,0.236,134.945,4
404,0d3cbApujvuh5BukodWfbV,0.499,0.989,6,-3.146,0,0.212,0.00794,0.826,0.083,0.0806,160.024,4
405,3Lu9mCAVdjK6lhVUxsBiGy,0.468,0.924,11,-2.989,0,0.17,0.00157,0.905,0.0976,0.352,180.058,4
406,6zSoTY0gzjLX6mEpeDHwGE,0.468,0.988,11,-3.311,1,0.16,0.000939,0.807,0.369,0.323,145.018,4
407,248ihasILhESFtf6S06Chc,0.466,0.978,6,-2.779,1,0.25,0.000357,0.878,0.126,0.394,175.005,4
408,74p4l00JKebWPlAfpqi9Xq,0.503,0.994,9,-3.307,0,0.186,0.00225,0.801,0.221,0.226,150.021,4
409,0sOhRNbQzy1h3QCws99bQF,0.534,0.577,10,-11.781,1,0.0363,0.456,0.00205,0.145,0.903,121.625,4
410,0kgRWSgf7ZG73FsnYh895Y,0.539,0.995,11,-4.834,0,0.151,9.59e-06,1.98e-05,0.377,0.0598,110.012,4
411,4g0mCLGfAuDATAfmTggACN,0.454,0.882,0,-5.953,0,0.0666,0.00152,0.23,0.0555,0.106,109.999,4
412,4x5jC6SyliYvGLHjpKpkBO,0.578,0.458,3,-15.071,0,0.0304,0.534,0.0055,0.0635,0.91,133.158,4
413,14XbzZfy5y9U60gtjjfzdH,0.233,0.983,10,-4.253,1,0.111,8.72e-06,0.728,0.0689,0.299,134.792,4
414,3yfWC3NU7tCaQJTkFzEMmm,0.405,0.97,10,-4.055,0,0.108,7.24e-06,0.0044,0.348,0.303,127.312,4
415,11lZjgn6hF9lySchqe75o4,0.168,0.935,6,-4.723,0,0.166,2.39e-05,0.604,0.129,0.256,69.999,4
416,1JQaVRvmmInKm7WG0H6FDK,0.486,0.992,6,-4.321,1,0.127,6.81e-06,0.586,0.367,0.213,127.829,4
417,6PMrbTi4HbEpmf0B1o9APz,0.217,0.917,6,-5.217,0,0.114,0.000202,0.523,0.245,0.259,95.62,3
418,07ELgtGISbYc3CavN1AcfX,0.271,0.978,6,-4.005,1,0.0908,7.29e-06,0.561,0.138,0.347,106.042,4
419,1c7kZbuNixEsCMbU3MZFpy,0.346,0.949,6,-3.973,1,0.0837,1.42e-05,0.422,0.0524,0.323,178.027,4
420,5YhmiVbhzLVP9aA20scJCs,0.478,0.967,10,-4.181,1,0.0667,2.66e-06,0.85,0.0781,0.333,104.968,4
421,1N8HMQL90GFdDaFUz6ONcs,0.237,0.983,6,-4.618,1,0.121,3.61e-06,0.192,0.219,0.14,106.383,4
422,3ft1FFY67pkJqUokA2t7ba,0.481,0.977,1,-3.931,1,0.0676,2.82e-05,6.34e-05,0.365,0.0982,112.537,4
423,41E1LvBrTRvURUlngwpSiG,0.531,0.972,7,-3.067,1,0.143,0.000174,3.18e-05,0.356,0.239,110.015,4
424,5j0jYQRvxCVbc3lMd5VWz9,0.418,0.936,0,-4.732,0,0.0433,0.00185,0.0,0.107,0.512,149.983,4
425,5VeiNgoBynd7F9io2yJ5QA,0.492,0.936,7,-3.427,1,0.0621,6.17e-05,0.000146,0.146,0.427,100.018,4
426,1ViiOKBUbJY69lSrRTbDXi,0.507,0.975,0,-3.346,0,0.182,1.03e-05,0.0118,0.133,0.14,122.021,4
427,2goJK85OkKFSLkv7k0qa1f,0.525,0.95,7,-3.175,1,0.0919,2.22e-05,0.0,0.304,0.509,115.055,4
428,37LTDJrNmWco1qHO1AuZ1r,0.448,0.969,5,-3.309,0,0.11,0.000129,0.000135,0.0771,0.387,92.512,4
429,5ebWSNwQKrnZzx4jvoGX6W,0.492,0.961,2,-3.943,1,0.0957,3.14e-05,0.00315,0.122,0.324,129.988,4
430,5d0CEohvmvqcizfc0cXn1t,0.472,0.872,2,-5.244,1,0.0987,0.00328,0.00254,0.212,0.328,180.053,4
431,71IsKtEgnQhCxHwfPQe7Nt,0.393,0.924,1,-3.737,1,0.169,2.61e-05,0.000153,0.16,0.228,199.944,4
432,6Qd7XC9csaFz3dogXXhrVM,0.496,0.962,1,-4.087,1,0.11,0.000188,4.76e-05,0.306,0.174,112.53,4
433,70jpGVeinaEXDGB6pZlpoG,0.457,0.178,2,-24.369,0,0.0349,0.905,0.796,0.294,0.241,149.862,3
434,5OYumxiBEEEL5Hq2fGhpsS,0.295,0.868,1,-6.417,0,0.0379,2.98e-05,0.763,0.0983,0.0941,114.95,5
435,55RgRMx7tECFL7ZgAsJbC9,0.28,0.949,5,-5.317,0,0.0897,8.55e-06,0.855,0.19,0.254,122.338,4
436,3zndiaSaHvTkzAk93J6OyZ,0.241,0.331,9,-15.366,0,0.0345,0.0107,0.866,0.688,0.0317,102.086,4
437,0zm05SKzrruqg7hMXRfW2S,0.443,0.868,6,-5.924,0,0.104,1.38e-05,0.739,0.682,0.2,179.934,4
438,3pqgn0ZL25lhuOfZcxWMB2,0.276,0.435,1,-8.121,0,0.0325,0.00179,0.84,0.0899,0.109,170.242,4
439,53MxeFpq33qUYUT9yue3Yj,0.62,0.875,4,-5.678,0,0.0757,4e-05,0.696,0.0514,0.637,129.979,3
440,60CmclXg3KdoiZ7TvUY2zD,0.509,0.857,6,-6.622,1,0.052,0.00293,0.906,0.105,0.308,179.956,4
441,7a4YErm5cYs3ZLUndwp2pr,0.346,0.965,9,-5.75,1,0.125,2.98e-05,0.864,0.155,0.317,112.746,3
442,7t3zWOXjlXQ2NYeEc6EoYr,0.489,0.777,4,-6.787,1,0.0428,6.24e-05,0.779,0.308,0.534,159.997,4
443,0KU0ZSnnPo5QjncWPz1g1f,0.588,0.862,11,-6.552,0,0.0452,0.000137,0.813,0.131,0.488,105.002,4
444,6TusaYvpkgyJhJ8tvXo03P,0.404,0.903,2,-6.237,1,0.108,0.000123,0.812,0.138,0.352,131.768,5
445,13vVuO0MNV5AbBgcXOM0S8,0.31,0.898,11,-6.825,0,0.0926,0.000412,0.81,0.104,0.283,138.515,3
446,5Z8RhEmudSOtX5tJhZ1Yvo,0.398,0.995,4,-3.018,0,0.104,7.18e-06,0.699,0.109,0.171,169.936,4
447,3PhooEcnMRr8mfNiXW2fF0,0.313,0.952,8,-5.073,0,0.135,1.09e-05,0.852,0.29,0.194,112.846,4
448,2OKYqk9p2fRFVQwaMPDSqY,0.538,0.268,6,-13.394,0,0.0772,0.888,0.919,0.11,0.0943,135.326,3
449,65vUiT6J8LMq6e8YcKTCeC,0.5,0.8,4,-7.904,1,0.0465,0.00596,0.826,0.261,0.102,110.015,3
450,0IvrpwemECloZcEXItGbyZ,0.159,0.948,2,-5.993,1,0.0961,2.56e-06,0.927,0.393,0.118,180.096,3
451,6i8TDqnHN7GF9uU3LJCklq,0.383,0.936,4,-6.683,1,0.0909,1.72e-05,0.731,0.349,0.12,155.006,3
452,1UGLxDVUf3XJRG1zCyeUUX,0.49,0.956,4,-5.422,0,0.052,8.73e-05,0.869,0.0785,0.25,95.002,3
453,0l9li2UFXXFRglpy7GMYGs,0.43,0.976,4,-5.214,0,0.103,0.00229,0.841,0.0906,0.286,199.964,3
454,4mYodedV6gqsKoSWeB8tTK,0.426,0.346,11,-7.404,0,0.0338,0.484,0.831,0.141,0.195,101.236,4
455,1ZWZO4Uc2W4U6ISIFtBCuJ,0.432,0.926,6,-5.333,0,0.0396,0.000372,0.887,0.0769,0.197,155.008,1
456,5tBsFP9XBdphXhbWlwXiCe,0.416,0.922,9,-5.121,1,0.0549,6.77e-06,0.927,0.362,0.176,144.992,4
457,6tAXfvwilSs6mQJVyFmEb3,0.487,0.908,1,-6.014,0,0.0342,0.00015,0.866,0.254,0.101,99.978,4
458,5WvMZ7AC5DOp0fVY5mwpMi,0.248,0.931,1,-5.143,0,0.0642,2.42e-05,0.84,0.168,0.124,110.047,3
459,7CDIGR91QCm55ItEeLaYPi,0.363,0.978,1,-4.77,0,0.196,0.00145,0.829,0.953,0.206,154.934,3
460,7HiH06On60or0MSJsk8Yyg,0.472,0.909,6,-6.02,1,0.119,0.00491,0.807,0.67,0.302,117.619,4
461,5DEpQAD08rF3acJzWvfyd2,0.362,0.971,11,-5.33,1,0.18,0.00296,0.755,0.934,0.421,145.917,4
462,5pkAR66E8myJigkzJOjMGO,0.427,0.951,4,-5.678,0,0.259,0.00144,0.779,0.649,0.166,160.014,4
463,7fY0d0ssLVshlLNZDnHyQk,0.338,0.91,1,-5.563,0,0.159,0.00333,0.774,0.24,0.355,114.583,3
464,6W6zxnTS9eoLjF6M0HAJSC,0.318,0.903,11,-6.865,1,0.0554,0.0224,0.914,0.89,0.235,135.908,3
465,1hFH99srttKULXjYL9InCX,0.498,0.903,11,-6.131,1,0.0982,0.000664,0.512,0.677,0.509,114.697,4
466,31QR0UmLRNUsFnTMk93XHb,0.324,0.903,4,-6.556,0,0.0857,0.000149,0.666,0.704,0.24,87.228,4
467,4S1ay4kxJt1UJiksb5luCq,0.264,0.931,7,-5.701,1,0.149,7.22e-05,0.591,0.894,0.326,148.628,3
468,2qTZWQo6j4WJcU92nzz9Fz,0.479,0.949,4,-6.144,0,0.142,2.38e-05,0.76,0.674,0.389,140.855,3
469,0YdTXUV7bNPm3ecjSwE8Iy,0.564,0.914,6,-5.75,1,0.0854,8.95e-05,0.783,0.601,0.539,118.029,4
470,2PA0tMnMWtFPp5V69xVsj6,0.303,0.935,6,-6.177,1,0.155,5.83e-05,0.839,0.613,0.294,112.65,3
471,50e50gdnZeBu80QvZrTGgn,0.256,0.941,6,-6.076,1,0.136,0.000591,0.853,0.7,0.101,109.989,5
472,4i3fHA0aGUKUZEbJ5b3RqE,0.379,0.995,0,-3.027,1,0.125,6.58e-06,0.704,0.119,0.157,169.962,4
473,33Y6akOm1Sk2g6nXxNVh9x,0.349,0.436,0,-13.281,0,0.0357,0.917,0.901,0.115,0.173,119.972,5
474,7cO6rxZSi7Ura92FtspKaf,0.356,0.811,8,-8.069,0,0.0447,0.0355,0.811,0.116,0.334,102.898,4
475,07wg107EmLjYJxvKUPSSpV,0.256,0.914,4,-6.396,0,0.0602,0.000342,0.822,0.124,0.289,89.616,3
476,7hNVPBvZ0VjbLnQ407O9tS,0.34,0.868,1,-6.548,0,0.06,0.000217,0.861,0.161,0.328,103.983,4
477,2S9HEGqaXcLVrudgt3SesA,0.484,0.917,2,-6.953,1,0.0536,3.12e-05,0.779,0.324,0.415,124.855,4
478,472vi5RE3rBOQlB3TVAn4O,0.366,0.846,1,-6.982,0,0.0507,0.000193,0.844,0.159,0.668,113.915,3
479,3kt0MiWmUr55mNpOyizm83,0.287,0.841,11,-7.595,1,0.176,0.00164,0.762,0.0755,0.321,58.217,4
480,4tQN38OOwoBU4yROKfZF59,0.273,0.895,7,-6.286,1,0.0882,7.96e-05,0.831,0.108,0.226,187.954,3
481,2iG3f8JUFgLIVddPlP1zap,0.626,0.87,1,-7.4,1,0.044,5.25e-05,0.864,0.0933,0.594,118.007,4
482,3JHeDGTzb8RndNpq2MGclj,0.308,0.962,11,-5.923,0,0.0732,5.88e-05,0.843,0.141,0.38,112.681,4
483,6OrrIP1n3M3psLx38w6CzG,0.248,0.939,9,-5.468,1,0.204,0.00304,0.74,0.0645,0.261,179.972,4
484,6IATawAyZRMbiYTY2wpkyZ,0.488,0.987,6,-5.507,1,0.154,0.000977,0.814,0.0808,0.168,145.133,1
485,4j6ascTxs21rACPdPpqFQN,0.549,0.935,6,-5.692,0,0.0518,0.00656,0.775,0.0641,0.341,118.016,4
486,69fpb1fAdyuO6DHx6daRRE,0.358,0.896,3,-8.072,1,0.0472,0.0302,0.916,0.15,0.301,114.941,3
487,0opZ1ZwRKZAiZWXhDHFs2T,0.471,0.914,5,-5.954,1,0.0383,0.00527,0.798,0.0507,0.203,153.019,3
488,0QkQT5EQz02GcM0gAA8cLI,0.257,0.985,8,-4.443,0,0.2,0.000451,0.831,0.11,0.326,149.867,1
489,43kvE0evfgiatOSth0XyFa,0.277,0.967,7,-4.796,1,0.202,0.000546,0.834,0.354,0.253,150.037,4
490,0JGuSgtmWyfuxLGBs2wX0C,0.57,0.945,1,-5.665,0,0.0567,0.00017,0.827,0.0543,0.53,114.987,4
491,6791xRWIf9DWEudbE7cg9v,0.398,0.866,1,-6.075,0,0.0442,0.0282,0.861,0.0961,0.258,130.041,4
492,3X0yUZJfy2ygoDqNeBxZno,0.323,0.914,11,-5.273,1,0.0476,0.00262,0.862,0.341,0.306,122.01,4
493,6s1vvfK1oFGH3ue4hkERCx,0.546,0.959,11,-4.768,1,0.066,0.00021,0.799,0.0876,0.366,104.044,3
494,7hY2Kc7Hvu0BudOoQwu8Ez,0.472,0.979,6,-4.386,0,0.181,0.00577,0.814,0.286,0.25,159.969,3
495,3RoycW4yhd2HCsWmLR7xIi,0.54,0.789,1,-5.27,0,0.0382,0.00414,0.207,0.124,0.54,99.022,4
496,5yTqJgDMmtd739brJYkb84,0.501,0.706,11,-5.684,0,0.0563,0.00845,0.0241,0.149,0.398,149.94,4
497,4p2RxmG36gtnJ8APOVWJ2b,0.41,0.933,4,-5.064,0,0.0679,5.56e-05,0.88,0.0665,0.4,160.056,4
498,6KlS9hNrJ17b73dQA4gD4x,0.563,0.947,11,-5.475,0,0.0625,0.000135,0.902,0.341,0.614,110.022,4
499,6ISosdI6JOVRjKy3OIq670,0.476,0.946,11,-4.832,0,0.108,4.29e-05,0.719,0.322,0.447,109.982,4
500,5M6AyDScjFu22PtOhjYhdE,0.486,0.904,6,-6.111,0,0.0479,1.74e-05,0.905,0.129,0.391,120.019,4
501,5W9OhQuHkhGAcI10Yb2H54,0.358,0.758,11,-5.325,0,0.0381,4.76e-06,0.918,0.123,0.155,97.46,4
502,29UlGudsng4hTTLlGJBdYc,0.341,0.434,8,-7.402,1,0.0308,0.0219,0.545,0.0899,0.199,97.45,4
503,2y9o7RM2sOUAPXMUGturIi,0.439,0.973,9,-4.191,0,0.12,2.48e-05,0.879,0.0848,0.306,120.017,4
504,3uYhFFC8R0OCy0HZUBlao8,0.343,0.97,4,-4.348,1,0.0845,8.16e-06,0.946,0.322,0.347,150.006,4
505,7E2LN67210FkDQbnfvMc9B,0.468,0.96,8,-4.642,0,0.117,1.27e-05,0.904,0.399,0.607,130.016,4
506,2JreiZXeAOpa7AIiq7NYHF,0.346,0.964,7,-5.907,0,0.215,1.43e-05,0.963,0.33,0.443,195.055,4
507,0L3taUySchrKyaaBbh2vk2,0.264,0.971,2,-5.45,1,0.27,8.23e-06,0.949,0.413,0.153,179.881,3
508,3NYZG20FHaJTPA0savnz7g,0.575,0.878,8,-7.499,0,0.035,0.000517,0.922,0.241,0.693,130.032,4
509,17V10APQ8XOV2yHPKB5K65,0.555,0.912,4,-6.971,1,0.0346,0.000105,0.793,0.247,0.494,149.989,4
510,3rLIXR6zDK8clos6kH53yS,0.407,0.858,2,-6.488,1,0.0458,2.15e-05,0.874,0.146,0.169,179.969,3
511,3cLOHcQmE4HRbIMdiSMyA8,0.418,0.933,0,-4.591,1,0.0375,0.000364,0.385,0.0705,0.369,90.069,4
512,5Pbgw7yY1reZqh4OhWTxOX,0.516,0.873,2,-5.224,1,0.0596,0.00192,0.896,0.112,0.193,99.995,4
513,72QDDf31iLQ2QQpVgKgIbr,0.546,0.74,9,-4.26,0,0.0417,0.00758,0.873,0.0943,0.245,120.037,4
514,1uNLja3lP7GmqeqowMtAfL,0.543,0.872,2,-4.033,0,0.0555,0.000462,0.448,0.383,0.422,124.962,4
515,74VGfYT0nwAW7kYC6AGxuX,0.49,0.511,7,-7.017,0,0.0282,4.5e-05,0.93,0.0923,0.201,110.036,4
516,5kXD4HcNo8gq6vnSf3qxEd,0.536,0.823,9,-4.811,0,0.0314,0.0064,0.555,0.0877,0.267,128.076,4
517,4Ukco1bNYJLZ6LZLo9DfXK,0.344,0.95,2,-5.563,0,0.0526,0.000716,0.818,0.174,0.379,180.068,3
518,2oFwSoKkC1vVsub0UfSGKY,0.559,0.917,7,-4.473,1,0.039,0.000144,0.686,0.261,0.37,113.037,4
519,1TWZ3psQ5cq1Dhtfclyyp7,0.357,0.953,5,-3.562,1,0.0689,6.57e-05,0.564,0.39,0.463,183.101,3
520,1k3nkVtLJt3nf0ti1VBbgo,0.45,0.899,9,-5.246,0,0.0581,0.0207,0.829,0.0755,0.198,179.994,4
521,25yfcsyu0a5xjGPMkZzOCa,0.499,0.828,1,-4.376,0,0.0311,0.000603,0.946,0.2,0.384,98.956,4
522,25FXtBFtGAe7fGs7XvCwpA,0.307,0.954,5,-3.139,1,0.128,6.23e-06,0.943,0.287,0.301,194.961,3
523,5HMjGqhHubBFGIqwqU1tBz,0.617,0.669,4,-6.364,0,0.052,0.103,0.401,0.13,0.341,125.052,4
524,6b6t3h5mKgmhtgYq0X4Z2A,0.622,0.597,1,-7.104,0,0.0317,0.0329,0.131,0.107,0.334,120.029,4
525,0BXL3ImMnSfNJ6DIWmSkh8,0.589,0.829,4,-7.281,1,0.0422,0.00114,0.211,0.147,0.675,139.974,4
526,1K7BWKDrrJinqmT3qBQVEt,0.627,0.83,9,-4.533,0,0.0315,0.00348,0.593,0.139,0.461,110.01,4
527,6wB7dRumQq4ulY6OFMX2HO,0.477,0.821,11,-4.531,0,0.047,0.000792,0.222,0.229,0.49,163.949,4
528,7EF31nyQjl3LjuWJtDph4p,0.524,0.715,5,-5.228,0,0.0316,0.00608,0.858,0.142,0.227,89.952,4
529,7K7OJxSlP57klntz4x3dB8,0.669,0.758,11,-5.429,0,0.0333,0.000655,0.357,0.117,0.356,107.025,3
530,1tc4E6C4q2BCTuMAMzLsvI,0.507,0.782,6,-5.444,0,0.0561,0.0183,0.728,0.19,0.396,174.966,4
531,3bneiDSwbC5vPHxYRa0bmx,0.557,0.883,0,-3.993,1,0.0483,0.000818,0.000813,0.246,0.457,96.024,4
532,7AvYi1eZ1wWlYzj95GFtNf,0.573,0.847,1,-4.771,0,0.0362,0.00068,0.702,0.305,0.649,144.972,4
533,5wBiGbo7SCYoGrtol9Wx5q,0.569,0.832,0,-3.618,1,0.069,0.00456,0.637,0.183,0.553,95.939,4
534,7i1Sx2bhSbu8uNuLyuuoRh,0.621,0.818,4,-6.475,0,0.0414,0.00587,0.713,0.138,0.224,95.655,4
535,4OXAY8rL1tQHapKEuSaIoJ,0.606,0.873,4,-4.736,1,0.0377,0.000845,0.776,0.185,0.263,92.533,4
536,61yW6LQYB5mZEDgoQICP61,0.617,0.82,7,-5.036,0,0.0278,0.000855,0.627,0.275,0.44,132.958,4
537,6vFNxm1oqWge0JcIsWYX0R,0.636,0.837,11,-5.661,0,0.0653,0.000559,0.834,0.296,0.539,136.011,4
538,2JBFQwxLtWFn3GZ9oG0g8N,0.584,0.814,2,-5.204,0,0.0458,0.000774,0.866,0.524,0.409,130.001,4
539,6aXZwKM6C2aNVZiMpf0AMh,0.233,0.983,10,-4.253,1,0.111,8.72e-06,0.728,0.0689,0.299,134.792,4
540,6Bg5VysrRHjsE8f0BbX646,0.539,0.995,11,-4.834,0,0.151,9.59e-06,1.98e-05,0.377,0.0598,110.012,4
541,0dV79XvxIl9godBsFty67L,0.503,0.994,9,-3.307,0,0.186,0.00225,0.801,0.221,0.226,150.021,4
542,2302lUwfZ4S4dVyPOCDFnQ,0.392,0.642,8,-5.267,1,0.0326,0.0048,0.486,0.296,0.129,92.698,4
543,7llvGJqkVnhUYfhLs7BTpq,0.42,0.731,8,-4.027,1,0.103,0.000315,0.0252,0.221,0.293,126.692,3
544,5cFKrWmFOcDMFhedhWxu6O,0.456,0.596,4,-7.337,0,0.0337,0.539,2.37e-05,0.134,0.269,83.221,4
545,04UJilGhFRLCqhjAGfHX9I,0.309,0.609,6,-5.846,0,0.0341,0.472,2.06e-05,0.147,0.474,176.256,4
546,6zqzhskMZMmZFaiGGQJohg,0.377,0.57,4,-6.545,0,0.0263,0.413,0.000351,0.097,0.411,167.334,4
547,37vBqIEsoZjRyhOkolH65g,0.449,0.537,11,-6.719,0,0.0279,0.514,1.26e-05,0.0727,0.533,89.032,4
548,398awEdrx5h7g34rYvFNy8,0.655,0.683,10,-5.721,0,0.0568,0.321,0.0,0.184,0.911,118.429,4
549,4T4gDTKlJpz92OvEjQ8P5Z,0.474,0.83,6,-6.38,1,0.0584,0.000573,0.000395,0.0334,0.392,129.799,4
550,61BRFaQq3adajWb8X8LED0,0.565,0.951,6,-5.016,0,0.112,0.00251,0.027,0.126,0.493,94.015,4
551,39oFkXruJN7XMhCIJjomna,0.457,0.948,9,-5.108,1,0.051,0.000289,0.00607,0.0801,0.447,143.01,4
552,0S3ZhcANJTlU13NkQezBIe,0.326,0.921,1,-6.519,0,0.0562,0.000106,0.0151,0.114,0.471,105.089,4
553,0Euq7r9ZRBPxRZ4gIXMJaI,0.497,0.823,9,-5.424,1,0.0432,0.000685,3.37e-05,0.097,0.651,87.066,4
554,34ZA1tFTcqlUBvjWnKfkNu,0.507,0.944,4,-5.657,0,0.0995,0.000165,0.0244,0.135,0.436,106.973,4
555,14NFzdnbcnLcXh7eyBxh8o,0.424,0.834,9,-5.801,1,0.0397,0.00207,0.0428,0.638,0.429,132.647,4
556,0K9UTtuBw8LumI9q5ljZWv,0.61,0.905,9,-4.847,0,0.0369,0.000915,0.0735,0.0584,0.648,137.066,4
557,29vwb08rV9BEu5uQ8jN6wx,0.383,0.891,9,-5.543,1,0.0882,0.000625,0.0238,0.139,0.379,112.768,4
558,4MKSfMU7efWUbaY99ZigpE,0.353,0.945,11,-4.659,1,0.152,0.00102,0.0161,0.113,0.408,177.025,4
559,3djHXzDNH6g6rIRCQwi2cU,0.421,0.894,1,-5.338,0,0.0492,0.000444,2.04e-05,0.248,0.327,81.624,4
560,61bSEXYcI0fLc9zOi7qI28,0.502,0.877,9,-5.866,1,0.067,0.000242,0.113,0.388,0.523,130.87,4
561,2gT72HL4Y84K2Mle3miAMJ,0.355,0.919,7,-3.771,1,0.356,0.00234,0.000313,0.262,0.259,159.922,4
562,0ydItwPbwJrLVezXeCCuzR,0.528,0.941,5,-5.399,0,0.102,0.00236,2.47e-06,0.378,0.449,124.011,4
563,35aYLuIWeFd7iM7rY3x5GB,0.468,0.996,11,-3.027,0,0.179,1.41e-05,0.0,0.26,0.094,75.978,4
564,4V9BTST4BSkvOL4xIQNHuS,0.634,0.901,4,-6.508,1,0.0333,0.0061,9.01e-06,0.0419,0.687,122.851,4
565,5W8YXBz9MTIDyrpYaCg2Ky,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,4
566,3bhp8r4NkKmEHdpCysy80s,0.393,0.924,1,-3.737,1,0.169,2.61e-05,0.000153,0.16,0.228,199.944,4
567,5gx0dalakGjmWzPWHadgXK,0.448,0.969,5,-3.309,0,0.11,0.000129,0.000135,0.0771,0.387,92.512,4
568,1ClXweIL9gViu6ib3qbyyg,0.492,0.961,2,-3.943,1,0.0957,3.14e-05,0.00315,0.122,0.324,129.988,4
569,1JYXogilHgq52mG7gNJoJq,0.76,0.604,6,-11.099,1,0.115,0.00537,7.73e-06,0.304,0.79,118.058,4
570,2aIB1CdRRG7YLBu9hNw9nR,0.621,0.834,10,-10.068,0,0.0557,0.000779,0.456,0.0611,0.937,143.973,4
571,7mfvOqsvzZaUl7sfbcNk4E,0.605,0.532,1,-10.872,0,0.0337,0.0919,0.000576,0.0762,0.139,102.804,4
572,3zKZgTwjF2MPr9HYgD8Mr0,0.644,0.921,6,-5.147,0,0.0523,0.371,0.0211,0.596,0.188,127.028,4
573,2qOmcSjOQEDIJKosonn75a,0.499,0.969,4,-4.046,1,0.0551,0.00881,0.0,0.0671,0.544,76.004,4
574,4EFb9FhLyFiDbYKwBwDZre,0.595,0.808,5,-6.595,0,0.0564,0.00013,1.68e-05,0.103,0.712,149.989,4
575,3fjmSxt0PskST13CSdBUFx,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,4
576,4sscDOZCkbLSlDqcCgUJnX,0.78,0.869,9,-7.255,1,0.0517,0.0744,0.004,0.0621,0.957,157.902,4
577,61UU9qfuXmdFyqCSE7v5gz,0.584,0.813,9,-10.997,0,0.0405,0.0192,1.95e-06,0.0875,0.878,149.676,4
578,1ot6jEe4w4hYnsOPjd3xKQ,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,4
579,0J0qN9TpDC17WcAKKZfpJs,0.66,0.931,3,-3.038,0,0.0766,0.0102,0.0,0.181,0.363,129.981,4
580,2R7858bg0GHuBBxjTyOL7N,0.583,0.545,2,-11.698,0,0.0351,0.232,0.0,0.133,0.801,153.249,4
581,5kz9GDBTX846OXwqWoyKzF,0.587,0.994,2,-5.61,1,0.045,0.155,0.0734,0.0319,0.481,151.941,4
582,4DMKwE2E2iYDKY01C335Uw,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4
583,0YPXkQthLWrhNGoKTbwCJ8,0.632,0.727,11,-11.209,0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,4
584,61lqNlVRnWYiR9C7BDJw2l,0.53,0.964,0,-2.571,0,0.0553,0.0528,4.84e-06,0.372,0.823,122.807,4
585,54ix2V2omFv9UUiMks7Fhf,0.219,0.952,2,-3.621,1,0.176,5.1e-05,0.0989,0.157,0.172,112.886,1
586,6G41H0Zd0kQ1WXWDoEotoJ,0.728,0.454,0,-9.281,1,0.0278,0.512,1.39e-06,0.0831,0.323,130.368,4
587,15vASgdsk0J4BrkZhVTxFG,0.638,0.793,4,-10.73,1,0.0325,0.0342,1.51e-06,0.0947,0.749,122.864,4
588,1S2yXfKjH5S14W5ga1m0nD,0.536,0.869,4,-4.91,0,0.0597,0.000732,0.000374,0.337,0.493,166.383,4
589,7uHO4AmKtyGa5v5fsElGoC,0.567,0.943,6,-7.992,0,0.0387,0.0312,0.0965,0.544,0.965,128.207,4
590,05RgAMGypEvqhNs5hPCbMS,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,4
591,1kDWbI0qgA2a11idtF2xNx,0.525,0.858,9,-4.927,0,0.0345,0.000466,0.878,0.166,0.669,145.492,4
592,5pvJ59i7JxylN8VB24xdMs,0.392,0.965,10,-4.441,0,0.063,6.97e-05,0.0427,0.106,0.298,167.094,4
593,1p1nO35bbi4ZlQgjIA4oa4,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3
594,3ZOEytgrvLwQaqXreDs2Jx,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4
595,0kO3njY9N1Rxgv27Ha1lLh,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4
596,0COqiPhxzoWICwFCS4eZcp,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4
597,3tSmXSxaAnU1EPGKa6NytH,0.555,0.844,3,-6.567,0,0.0554,0.00834,0.0,0.0895,0.464,105.195,4
598,1f2V8U1BiWaC9aJWmpOARe,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,4
